title,description,genre
far from heaven,"Cathy i Frank wiodą sielankowe życie. Wszystko się zmienia, gdy wychodzi na jaw, że mężczyzna jest gejem.&nbsp;",romance
snatched,Amy razem ze swoją matką wyjeżdżają na wycieczkę do Ekwadoru. Na miejscu zostają porwane i wywiezione do dżungli.,comedy
the theory of flight,Podczas wykonywania prac społecznych Richard poznaje Jane. Oboje szybko się zaprzyjaźniają i razem zaczynają realizować swoje marzenia. ,drama
freeheld,"Mechanik samochodowy z New Jersey, Stacie, i jej dziewczyna detektyw, Laurel, toczą walkę o zapewnienie świadczeń emerytalnych Hester, u której zdiagnozowano nieuleczalną chorobę.",biography
the legend of bagger vance,"Weteran I wojny światowej zamierza wziąć udział w turnieju golfowym. Podczas przygotowań towarzyszy mu Bagger Vance, mężczyzna udzielający wielu życiowych rad.",drama
planta 4a,"Nastoletni pacjenci hiszpańskiego szpitala, pomimo swoich chorób, postanawiają w pełni cieszyć się życiem.",drama
husbands and wives,"Woody Allen przedstawia opowieść o dwóch nowojorskich małżeństwach, które rozpadają się z chęci poszukiwania wrażeń.",drama
chopin. pragnienie milosci,"Początkujący kompozytor, Fryderyk Chopin, spotyka bogatą francuską pisarkę, z którą nawiązuje namiętny romans. ",biography
scooby-doo 2: monsters unleashed,"Członków Tajemniczej Spółki okrzyknięto bohaterami miasta Coolsville. Na ich cześć zostaje zorganizowana impreza, podczas której dochodzi do ataku potworów.",family
the boxtrolls,"Mały, osierocony chłopiec, wychowany przez pudełkowych trolów, próbuje uratować przyjaciół od nikczemnego niszczyciela szkodników.",animation
supernova,"Znany polityk powoduje wypadek drogowy, po którym matka i dwójka dzieci walczą o życie. Przybyła na miejsce policja usiłuje wyjaśnić okoliczności tragedii. ",drama
city island,"Rizzowie nie dzielą pasji, zwyczajów, poglądów, ani ambicji. Łączy ich niepokój spowodowany pojawieniem się młodego mężczyzny, którego przyprowadza do domu ojciec - głowa rodziny.",drama
"o-bi, o-ba: koniec cywilizacji","Po wojnie jądrowej ośmiuset ludzi oczekuje w betonowej budowli na ratunek, który przynieść ma lądowanie cudownej arki. ",drama
monsieur lazhar,"Pan Lazhar to algierski imigrant, który zajmuje miejsce tragicznie zmarłej nauczycielki w kanadyjskiej podstawówce. Jego niekonwencjonalne nauczanie przynosi nieoczekiwane efekty. ",drama
ma,"Samotna kobieta pozwala grupie nastolatków na zorganizowanie przyjęcia w swoim domu. Zachwycona młodzież organizuje przyjęcie, podczas którego jednak zaczynają się dziać rzeczy ujawniające intencje gospodyni. ",horror
hamlet,"W duńskim zamku Elsinore od czasu śmierci króla Hamleta, grasuje duch. Syn nieżyjącego władcy - książę Hamlet dowiaduje się, rozmawiając ze zjawą, o morderczym spisku i postanawia dokonać zemsty.",drama
the meyerowitz stories (new and selected),"Na co dzień rozdzieleni członkowie rodziny spotykają się w Nowym Jorku, by uczcić wystawę ich ojca artysty. ",drama
estiu 1993,"Sześcioletnia Frida, po stracie matki, musi nauczyć się żyć z nowymi opiekunami. Wszystko się dzieje w błogiej, letniej scenerii katalońskiej prowincji.",drama
the color of money,"Doświadczony bilardzista i jego zdolny, choć niepokorny, uczeń przemierzają Stany Zjednoczone, grając w przydrożnych klubach. ",drama
it could happen to you,"Nowojorski policjant, nie mając pieniędzy na napiwek dla kelnerki, obiecuje oddać jej połowę wygranej, jeśli jego loteryjny los okaże się szczęśliwy. ",drama
czarna owca,"Czasem jedno słowo niesie za sobą lawinę konsekwencji, jedna decyzja jest w stanie zaważyć na dalszym losie całej rodziny… Ale zmiany nie muszą być złe, prawda?",drama
resurrecting the champ,"Młody dziennikarz sportowy ratuje życie bezdomnemu. Kiedy dowiaduje się, że jest utytułowanym bokserem, zamierza pomóc mu w powrocie na szczyt.",drama
young frankenstein,Wnuczek doktora Frankensteina dziedziczy majątek oraz tajemnice szalonych eksperymentów dziadka. ,horror
dinosaur,"Uciekając przed deszczem meteorytów, stado dinozaurów wędruje do doliny, w której nie będzie zagrażać im żadne niebezpieczeństwo. Jest wśród nich wychowany przez małpiatki Aladar i jego przybrana rodzina.",animation
big trouble in little china,Kierowca ciężarówki oraz jego przyjaciel z Chinatown zostają wplątani w walkę między siłami dobra i zła.,fantasy
blood work,Emerytowany agent FBI po przeszczepie serca zostaje wynajęty do odnalezienia mordercy dawczyni organu. ,crime
must love dogs,"Carol tworzy dla rozwiedzionej siostry, Sarah Nolan, profil na portalu randkowym, gdzie jako kryterium podaje, że przyszły partner musi kochać psy.",comedy
cztery noce z anna,Zakochany w pielęgniarce mężczyzna odurza ją środkami nasennymi i spędza przy niej noce. ,drama
ostatni dzien lata,"Młody mężczyzna nawiązuje znajomość z dojrzałą kobietą. Wojna i osobiste problemy powodują, że trudno jest im znaleźć wspólny język. ",drama
zatoichi,Niewidomy mistrz miecza staje w obronie mieszkańców miasteczka terroryzowanych przez przestępców.,drama
doomsday,"Kiedy śmiercionośny wirus pustoszy Wielką Brytanię, major Eden Sinclair wraz z załogą wyrusza na poszukiwanie lekarstwa.",action
god help the girl,"Zmagająca się z problemami emocjonalnymi nastolatka odkrywa, że pisanie piosenek jest dla niej sposobem na wszelkie trudności. ",drama
cheaper by the dozen 2,"Tom z żoną i dziećmi wyjeżdża na wakacje nad jezioro, gdzie spotyka swojego dawnego rywala.",family
les petits mouchoirs,"Grupa znajomych spędza wakacje w domku letniskowym. Pod nieobecność jednego z przyjaciół, spowodowanej wypadkiem samochodowym, na jaw wychodzą nieznane dotąd fakty.",drama
so undercover,"Nastoletniej Molly zostaje powierzone przez FBI zadanie, którym jest ochrona córki ważnego gangstera. Dziewczyna pod przykrywką studentki przyjmuje zlecenie. ",comedy
w lesie dzis nie zasnie nikt 2,"Młody nieszczęśliwy policjant z Podlasia szuka swojego miejsca w świecie, a także stara się zdobyć względy pięknej Wanessy. ",horror
i am dina,"Dina jako dziecko spowodowała śmierć matki, przez co została odrzucona przez ojca. Gdy dorasta, godzi się pod wpływem szantażu rodzica na ślub z mężczyzną, którego nie kocha. ",drama
bloodshot,Zmarły podczas akcji żołnierz powraca do życia jako Bloodshot.,action
dylda,"Leningrad, koniec 1945 roku. Dwie przyjaciółki pragną otrząsnąć się z wojennej traumy.",drama
br zamanlar anadoluda,Grupka mężczyzn wyrusza na bezdroża tureckiej Anatolii w poszukiwaniu ciała zamordowanego mężczyzny.,drama
madame,"Wyprawiając przyjęcie, wierząca w przesądy Anne postanawia namówić swoją pokojówkę, aby ta udawała hiszpańską arystokratkę.",drama
the rewrite,"Nagrodzony Oscarem scenarzysta opuszcza Hollywood, by uczyć scenopisarstwa na Wschodnim Wybrzeżu. Wkrótce mężczyzna zakochuje się w samotnej matce.",comedy
employee of the month,"Zack, leniwy pracownik supermarketu, zakochuje się w koleżance z pracy, Amy. Chcąc zdobyć jej uznanie, staje do walki o tytuł ""Pracownika miesiąca"". ",comedy
daddy day care, Charlie Hinton wraz ze swoim przyjacielem tracą swoje posady. Są zmuszeni zrezygnować z posyłania dzieci do prestiżowego przedszkola Chapman Academy. Charlie postanawia... ,family
iron sky: the coming race,"Minęło dwadzieścia lat od chwili, gdy inwazja kosmicznych nazistów doszczętnie zrujnowała Ziemię. Niedobitki ludzkości odkrywają zdumiewającą prawdę, stojącą za powstaniem gatunku ludzkiego.",comedy
beats of freedom - zew wolnosci,"Historia rocka w Polsce w latach 80., którą przedstawiają gwiazdy tamtego okresu.&nbsp;",documentary
fired up!,"Shawn i Nick to członkowie szkolnej drużyny futbolowej, którzy jak co roku wyjeżdżają na obóz. Tym razem decydują się dołączyć do grupy czirliderek.",comedy
flashbacks of a fool, Starzejący się aktor – Joe Scott (Daniel Craig) jest bogaty i bardzo samotny. Pewnego dnia dowiaduje się o śmierci swojego największego przyjaciela z dzieciństwa. Wtedy... ,drama
when youre strange,Dokument przedstawia kulisy funkcjonowania amerykańskiej grupy muzycznej The Doors. ,documentary
ice princess,"Casey chce studiować fizykę na Harvardzie i zostać łyżwiarką figurową. Postanawia więc zrealizować projekt, który pozwoli jej połączyć obie pasje.",family
the hunt,"Dwunastu nieznajomych budzi się na polanie. Nie wiedzą, gdzie są, ani jak się tam dostali. Nie wiedzą, że zostali wybrani - w bardzo konkretnym celu - na Polowanie.",thriller
magical girl,Ojciec śmiertelnie chorej dziewczyny postanawia spełnić jej ostatnie życzenie i zdobyć sukienkę bohaterki japońskiej kreskówki.,drama
the dirt,Film oparty na bestsellerowej biografii zespołu Mötley Crüe. Czterech wyrzutków z Los Angeles zabiera nas na ostrą jazdę po szczytach i odmętach galaktyki metalu.,biography
"shin seiki evangelion gekijoban: the end of evangelion: air/magokoro o, kimi ni"," Konkluzja popularnej serii Neon Genesis Evangelion. Po zwycięstwie nad ostatnim Aniołem organizacja SEELE przystepuje do dokonania celu, w jakim pierwotnie stworzono ją i... ",drama
gierek,"Historia życia Edwarda Gierka, I sekretarza KC PZPR w latach 1970–1980.",biography
bo we mnie jest seks,"Kalina Jędrusik - zjawiskowa aktorka i piosenkarka. Ma opinię naczelnej skandalistki i seksbomby PRL, polskiej Marilyn Monroe, a przecież największy skandal dopiero się zacznie...",biography
midnight in the garden of good and evil,"Dziennikarz pisze artykuł na temat morderstwa, do jakiego doszło w domu zamożnego kolekcjonera dzieł sztuki.",drama
the goldfinch,"Theodore Decker ma 13 lat, kiedy jego matka ginie w zamachu terrorystycznym w Metropolitan Museum of Art. Zdezorientowany tą tragedią kradnie z muzeum bezcenne dzieło sztuki znane jako „Szczygieł”.",drama
kinematograf,"Szalony geniusz poświęca się konstruowaniu wynalazku, którym chce zmienić świat, ignorując schorowaną&nbsp;żonę.",animation
ils se marierent et eurent beaucoup denfants," Vincent (Yvan Attal), Georges (Alain Chabat) i Fred (Alain Cohen) przeżywają kryzys wieku średniego, któremu towarzyszą problemy z kobietami. Małżeństwo Vincenta... ",drama
den skaldede frisr,"Gdy walcząca z rakiem Ida dowiaduje się, że mąż ją zdradza, wyjeżdża do Włoch na ślub córki. Tam poznaje cierpiącego po stracie żony wdowca. ",comedy
vargtimmen,"Malarz walczy z koszmarami sennymi, które stają się coraz bardziej intensywne. ",drama
summer of 84,"Grupa nastolatków zaczyna szpiegować miejscowego policjanta, podejrzewając, że jest on seryjnym mordercą.",thriller
life or something like it,"Zadowolona ze swojego życia Lanie dowiaduje się od ulicznego proroka, że za tydzień umrze. ",drama
the lost boys,Dwaj nastoletni bracia zamieszkują wraz z matką w małym miasteczku terroryzowanym przez gang wampirów. ,horror
el metodo,Siedmioro kandydatów walczy o kierownicze stanowisko w pewnej korporacji w centrum Madrytu. Na ulicy trwają zamieszki związane z pochodem antyglobalistów.,drama
elena,"Pielęgniarka Elena wychodzi za bardzo bogatego, acz skąpego mężczyznę. Jej syn ma kłopoty finansowe, ta obmyśla więc plan, jak zdobyć dla niego pieniądze. ",drama
the prodigy,"Miles jako dziecko wykazuje niezwykłą inteligencję. Gdy kończy 8 lat, rodzice zauważają zmiany w jego zachowaniu i wzrost agresji.",horror
the wicker man,"Policjant trafia na odizolowaną od świata wyspę, gdzie przeprowadza śledztwo w sprawie zaginięcia dziewczynki. Wkrótce odkrywa, że tamtejsi mieszkańcy kultywują pogańskie wierzenia.",horror
hors normes,"Bruno i Malik są najlepszymi kumplami, którzy od dwudziestu lat czynnie działają na rzecz autystycznych dzieci i młodzieży. W prowadzonych przez siebie ośrodkach szkolą młodych ludzi z trudnych dzielnic, aby ci fachowo zajmowali się trudnymi przypadkami. ",drama
notorious,"Nastoletni handlarz narkotyków Christopher trafia do więzienia, gdzie nagrywa swoje pierwsze demo.",biography
my bloody valentine,"Tom po powrocie do swojego rodzinnego miasta, zostaje oskarżony o popełnienie serii tajemniczych morderstw.&nbsp;",horror
kabhi alvida naa kehna,"W dniu ślubu Maya poznaje Deva, odnoszącego sukcesy piłkarza, który ostatecznie przekonuje ją, aby wyszła za Rishiego, przyjaciela z dzieciństwa. Rok później ta dwójka ponownie się spotyka, jednak oboje nie są zadowoleni zarówno ze swoich małżeństw, jak i życia.",drama
to all the boys: p.s. i still love you,"Lara Jean i&nbsp;Peter właśnie oficjalnie ogłaszają, że są parą. Tymczasem na&nbsp;scenę wkracza jeszcze jeden adresat miłosnych listów.",romance
the gunman,"Międzynarodowy szpieg - James Terrier, aby oczyścić swoje imię,&nbsp;ucieka przed organizacją, dla której pracował.",thriller
madres paralelas,Dwie kobiety zostają matkami w tym samym dniu.,drama
pasazerka,"Na pokładzie transatlantyckiego statku niemieckie małżeństwo spotyka kobietę, która przywołuje bolesne wspomnienia. ",drama
gods own country,"Johnny Saxby, rolnik z&nbsp;Yorkshire, swoje frustracje rozładowuje w alkoholu i przypadkowym seksie. Jego życie zmienia się kiedy przyjeżdża rumuński imigrant zatrudniony na okres narodzin owiec.",drama
in the name of the king: a dungeon siege tale,"Gdy syn Farmera ginie z rozkazu złego maga Galliana, mężczyzna wyrusza na wojnę, by stawić czoło wojskom żądnego władzy tyrana. ",fantasy
korkarlen,"Trzech mężczyzn opowiada legendę o wozie widmo prowadzonym przez człowieka, który kolekcjonuje dusze zmarłych. ",drama
powrot do tamtych dni,"Po latach emigracji do USA wraca do Wrocławia ojciec 14-letniego Tomka. Oprócz pieniędzy przywozi swoją chorobę alkoholową, która stopniowo niszczy ich rodzinę. ",drama
kon-tiki,"Młody Norweg wyrusza tratwą na wyprawę przez Pacyfik, by udowodnić swoją teorię dotyczącą zaludnienia Polinezji. ",drama
runaway train,"Dwóch mężczyzn podczas ucieczki z więzienia trafia do pociągu, który w wyniku awarii rozpędza się bez maszynisty.",thriller
to the wonder,"Ukraińska rozwódka zakochuje się w Amerykaninie Neilu, który zaprasza ją do rodzinnej Oklahomy.",drama
take the money and run,"Virgilowi Starkwellowi nic&nbsp;w życiu nie wychodzi. Schodzi więc na przestępczą drogę, a kiedy poznaje piękną dziewczynę, postanawia się&nbsp;zmienić.",comedy
the silence,"Rodzina pewnej nastolatki poszukuje schronienia na&nbsp;odludziu po&nbsp;tym, jak świat zaatakowały przerażające stworzenia, które polują na&nbsp;ludzi, korzystając ze&nbsp;świetnego słuchu.",horror
la leggenda di kaspar hauser,Po pojawieniu się na niemal bezludnej wyspie Kaspar Hauser zostaje uznany za zagrożenie. Pozbyć się go ma niemy kryminalista The Pusher. ,drama
warsaw by night,"Losy czterech kobiet splatają się w nocnym klubie, Warsaw by Night. Podczas podróży każdej z nich towarzyszy ten sam taksówkarz - amator zjawisk paranormalnych.",drama
belle,"Czarnoskóra córka brytyjskiego arystokraty przyjeżdża w rodzinne strony ojca, gdzie mierzy się z uprzedzeniami ze strony innych ludzi. ",biography
bedazzled,"Nieszczęśliwie zakochany mężczyzna oddaje demonicznej piękności swoją duszę, a ona w zamian spełnia siedem jego życzeń.",fantasy
the 51st state,"Mafijny chemik próbuje sprzedać konkurencji wzór nowego, niezwykle silnego narkotyku.",comedy
