title,description,genre
testament of youth,"Vera Brittain wspomina młodość podczas I wojny światowej, kiedy to zrezygnowała z nauki w Oksfordzie i jako ochotniczka wstąpiła do organizacji zrzeszającej pielęgniarki i wolontariuszy niosących pomoc na froncie. ",biography
stories we tell,"Polley, w podwójnej roli filmowca i detektywa, prowadzi śledztwo mające odkryć sekrety własnej rodziny. ",documentary
harts war,"Gdy w obozie jenieckim zostaje zamordowany jeden z oficerów, władze organizują sąd wojskowy. Obrońcą oskarżonych mianują nowo osadzonego więźnia.",drama
period. end of sentence.,"Na indyjskiej wsi, gdzie menstruacja jest źródłem społecznej stygmatyzacji, kobiety zaczynają produkować tanie podpaski, by osiągnąć finansową niezależność.",documentary
genesis 2.0,Grupa mężczyzn udaje się na Wyspy Nowosyberyjskie w poszukiwaniu cennych kłów mamuta. Tymczasem rozwija się nowa nauka - biologia syntetyczna - która może przywrócić życie wymarłemu gatunkowi.&nbsp;,documentary
"i, frankenstein","Adam Frankenstein nosi w sobie tajemnicę, którą posiąść chcą zastępy istot ze świata ciemności. Rozpoczyna się polowanie. ",fantasy
the social dilemma,Ukazanie groźnych skutków ludzkiego wpływu na&nbsp;sieci społecznościowe. Ten problem najlepiej zauważają ich twórcy — eksperci ds. technologii.,documentary
prosta historia o morderstwie,Ginie policjant powiązany z przestępczym światem. Podejrzenie pada na jego syna. ,crime
cirque du freak: the vampires assistant,"Podczas pokazów dziwaków Darren kradnie zmutowanego pająka, który kąsa jego kolegę. Aby ocalić przyjaciela, chłopak podpisuję pakt z wampirem. ",fantasy
running with scissors,"Neurotyczna poetka oddaje syna na wychowanie swojemu psychiatrze. Chłopcu trudno jest odnaleźć się w pozbawionym zasad domu, którego dziwaczni mieszkańcy nie tłumią emocji, prezentując cały wachlarz absurdalnych zachowań.",biography
the last exorcism part ii,"Nell Sweetzer próbuje wrócić do normalnego życia po tym, jak została odnaleziona z objawami amnezji. Wkrótce odzywa się zła moc, która ją opętała.",horror
beats of freedom - zew wolnosci,"Historia rocka w Polsce w latach 80., którą przedstawiają gwiazdy tamtego okresu.&nbsp;",documentary
blokersi,Film opowiada o młodych polskich raperach&nbsp;dorastających&nbsp;w wielkomiejskich aglomeracjach.,documentary
alien3,Ripley zostaje odnaleziona przez mieszkańców kosmicznej kolonii karnej. Wraz z kobietą na planetę przybywa Obcy. ,horror
passion,"Przebiegła i bezwzględna Christine z premedytacją planuje skompromitowanie nowej pracownicy. Nie wie, że trafiła na godną siebie przeciwniczkę. &nbsp; ",crime
ralph breaks the internet,"Ralph i Wandelopa przemierzają Internet w poszukiwaniu części zamiennej, która uratuje grę Wandelopy. ",animation
the huntsman: winters war,"Dwie złe siostry przygotowują się do podboju Ziemi, tylko łowca i Sara mogą je powstrzymać.",fantasy
o menino e o mundo,"Chłopiec wyrusza w ślad za ojcem, który opuścił dom w poszukiwaniu pracy. ",animation
mama,"Dwie siostry znikają w tajemniczych&nbsp;okolicznościach po tym, jak ich matka zostaje zamordowana. Upływa wiele lat, gdy zostają odnalezione&nbsp;i trafiają pod opiekę wujka. ",horror
a goofy movie," Podczas ostatnich dni w szkole, przed wakacjami, Max zakochuję się w Roxanne, bardzo atrakcyjnej dziewczynie w szkole. Próbuje umówić się z nią na randkę, ale w tym samym... ",animation
hotel for dogs,"Kiedy Andi i Bruce mimo zakazów przygarniają psa, postanawiają ukryć go w zamkniętym hotelu.",family
mulan,"Kobieta o imieniu Hua Mulan przebrana za mężczyznę zaciąga się do cesarskiej armii, aby pomóc swojemu schorowanemu ojcu.",fantasy
woman on top,"Isabella rozpoczyna nowe życie, składając ofiarę bogini morza, by ta uwolniła ją od niewiernego narzeczonego. Życie poświęca gotowaniu, do którego ma niebywały talent.",fantasy
the in-laws,"Córka spokojnego doktora planuje wyjść za mąż. Na pierwszym spotkaniu rodzin narzeczonych okazuje się, że ojciec przyszłego pana młodego jest tajnym agentem CIA.",comedy
beetle juice,"Do domu zamieszkiwanego przez parę duchów wprowadzają się nowi właściciele. Zjawy, chcąc się ich pozbyć, wzywają z zaświatów bioegzorcystę - Beetlejuice'a.",fantasy
terminator genisys,"Rok 2029. Walczący z cyborgami John Connor wysyła w przeszłość Kyle'a Reese'a, by uratował jego matkę przed terminatorem.",action
slugi wojny,"Dwoje policjantów zostaje oddelegowanych do rozwiązania tajemnicy morderstwa lekarza, specjalisty od przeszczepu szpiku i szefa firmy działającej na polu transplantologii.",thriller
stormbreaker,Wychowywany przez wuja nastolatek rozpoczyna współpracę z tajną organizacją szpiegowską. ,family
psy ii: ostatnia krew,Franz Maurer po wyjściu z więzienia przystaje do grupy zajmującej się nielegalnym handlem bronią. ,thriller
along came a spider,Z prywatnej szkoły zostaje porwana córka kongresmena. Śledztwo prowadzi&nbsp;Alex Cross i agentka&nbsp;Secret Service.,crime
kundun," Tybet, rok 1937. Mnich buddyjski wędruje po kraju, szuka dziecka, które przeznaczone jest na następcę XIII Dalajlamy. Trafia do ubogiej rodziny zamieszkującej we wiosce... ",biography
magiczne drzewo,"Trójka rodzeństwa znajduje krzesło spełniające życzenia. Korzystając z właściwości przedmiotu, dzieci rozpoczynają poszukiwania swoich rodziców. ",fantasy
shingeki no kyojin: attack on titan,"Postapokaliptyczny świat. Miasta otoczone ogromnymi murami chronią mieszkańców przed Tytanami, potworami żywiącymi się ludźmi. ",fantasy
passenger 57,"Przestępca wraz z kompanami porywa samolot, nie mając pojęcia, że na pokładzie znajduje się ekspert ds. terroryzmu. ",action
on - drakon,Podczas swojego wesela księżniczka Mirosława zostaje porwana przez smoka.,fantasy
highlander,"Connor MacLeod, szkocki góral żyjący w XVI wieku, dowiaduje się, że jest nieśmiertelny. ",fantasy
minuscule - la vallee des fourmis perdues,Między czarnymi a czerwonymi mrówkami wybucha wojna o pudełko z kostkami cukru. W ich rywalizację wplątuje się zagubiona biedronka. ,animation
edison,Po odkryciu oddziału skorumpowanych policjantów młody dziennikarz prosi zaufanych znajomych o pomoc w ich zdemaskowaniu.,crime
notorious,"Nastoletni handlarz narkotyków Christopher trafia do więzienia, gdzie nagrywa swoje pierwsze demo.",biography
fruitvale station,Ciemnoskóry chłopak zostaje zatrzymany przez policję na stacji metra pod zarzutem wszczęcia bójki w pociągu. ,biography
ach spij kochanie,Młody milicjant mierzy się z zagadką morderstw w okolicach Krakowa. Podejrzenia padają na szanowanego obywatela - Mazurkiewicza.,crime
is the man who is tall happy?: an animated conversation with noam chomsky,Michel Gondry rozmawia z Noamem Chomskym na temat jego poglądów oraz naukowych teorii. ,animation
blade,"Blade, pół-wampir, pół-człowiek, walczy z pobratymcami w obronie ludzkiej rasy. ",horror
rise of the footsoldier,"Wywodzący się ze środowiska piłkarskich chuliganów, gangster wdrapuje się na szczyt kryminalnego półświatka.",biography
one point o," Bohaterem jest młody programista. Wynajmuje on pokój w dziwacznym hotelu, aby pracować nad fragmentem kodu dla niewiadomej firmy. Okazuje się, że budynek zajmują... ",thriller
minority report,"W 2054 roku można przewidzieć przyszłość, a winnych ukarać, zanim popełnią zbrodnię. Komisarz John Anderton zostaje oskarżony o morderstwo, do którego jeszcze nie doszło.",thriller
harry potter and the sorcerers stone,"W dniu jedenastych urodzin Harry dowiaduje się, że jest czarodziejem. Czeka na niego szkoła magii pełna tajemnic. ",family
the wolverine,"Logan zakochuje się w córce japońskiego mafiosa, który nasyła na niego armię bezwzględnych zabójców.",action
man of tai chi,"Młody adept sztuki tai chi otrzymuje ofertę wzięcia udziału w nielegalnych, podziemnych walkach. Organizatorem starć jest tajemniczy Donaka Mark, którego za wszelką cenę chce dopaść policja z Hongkongu.",action
film balkonowy,Paweł Łoziński przygląda się przechodniom ze swojego balkonu.,documentary
the cove,"Grupa naukowców obserwuje zatokę koło Taijii w Japonii, by ujawnić znęcanie się nad delfinami i związane z tym zagrożenie dla ludzkiego zdrowia.",documentary
jingle all the way,"Zapracowany biznesmen, na chwilę przed Wigilią, stara się dokonać rzeczy niemożliwej - zdobyć Turbo-Mana dla swojego syna.",family
limmortel,"Emerytowany gangster postanawia zemścić się na przyjacielu po tym, jak zostaje napadnięty i pozostawiony przez jego ludzi z 22 kulami w ciele.",crime
the dictator,"Historia dyktatora Aladeena, który podczas wizyty w Ameryce na własnej skórze doświadczy, co znaczy demokracja.",comedy
vykradena pryntsesa: ruslan i ludmila,"Ukochaną Remika porywa zły czarnoksiężnik, chłopak wraz z grupą zwierzaków wyrusza jej na odsiecz. ",animation
50 first dates,"Kobieciarz imieniem Henry zakochuje się w pięknej dziewczynie. Przed rokiem uległa ona wypadkowi, a doznany uraz głowy sprawił, że od tego czasu jej pamięć nie rejestruje nowych zdarzeń.",comedy
belle,"Czarnoskóra córka brytyjskiego arystokraty przyjeżdża w rodzinne strony ojca, gdzie mierzy się z uprzedzeniami ze strony innych ludzi. ",biography
taking lives,Agentka FBI pomaga kanadyjskiej policji w ujęciu seryjnego mordercy. ,crime
mary reilly,"Służąca Mary pracuje u doktora Jekylla, który zatrudnia jako swojego asystenta pana Hyde'a.",horror
deep blue sea,"Grupa naukowców prowadzi kontrowersyjne eksperymenty w stacji badawczej, poprawiając kod genetyczny rekinów. Zwierzęta jednak wymykają się spod kontroli. ",thriller
the siege,"Ze względu na liczne ataki terrorystyczne rząd USA wprowadza stan wyjątkowy obejmujący Nowy Jork. Agent Hubbard i generał Devereaux rozpoczynają śledztwo, które ma zdemaskować zamachowców.",thriller
cut bank,"Marzący o wyprowadzce z małego miasteczka Dwayne zostaje świadkiem morderstwa, które&nbsp;przypadkiem&nbsp;nagrywa.",thriller
exit wounds,"Funkcjonariusz&nbsp;Orin Boyd usiłuje ukrócić korupcję panującą w policji&nbsp;Detroit. Pomóc mu może jedynie handlarz bronią,&nbsp;Latrell Walker.",thriller
orokbefogadas," Kata (Katalin Berek) mieszka na wsi i jest samotną wdową po czterdziestce. Utrzymuje intymne kontakty z żonatym mężczyzną (László Szabó) i pragnie mieć z nim dziecko, by... ",drama
na granicy,"W odciętej od cywilizacji bieszczadzkiej chacie dwaj bracia i ojciec spotykają tajemniczego nieznajomego, który sprowadza na nich niebezpieczeństwo. ",thriller
universal soldier: day of reckoning,"John tropi mordercę swojej rodziny, Luca Deveraux, niegdyś wzorowego Uniwersalnego Żołnierza, dziś renegata stojącego na czele zbuntowanej armii.",action
sie macie ludzie,"Dokument przedstawia sylwetkę Ryszarda Riedla, przedwcześnie zmarłego lidera zespołu Dżem. ",documentary
casse-tete chinois,"Kiedy żona 40-letniego mężczyzny wyprowadza się wraz z dziećmi do Nowego Jorku, ten podąża za nimi, nie mogąc znieść myśli, że będą dorastać bez niego.",drama
the fate of the furious,"Szczęśliwy miesiąc miodowy Dominica i Letty przerywa pojawienie się tajemniczej kobiety, która ponownie wciąga mężczyznę w świat zbrodni.",action
ashes and snow," ""Ashes and Snow"" stanowi zbiór fotograficznych dzieł autorstwa&nbsp;Gregory'ego Colberta, przedstawiających niezwykłe interakcje zachodzące pomiędzy człowiekiem a dzikimi... ",documentary
bad boys ii,Dwóch agentów jednostki antynarkotykowej z Miami stawia czoła bezwzględnemu kubańskiemu przemytnikowi ecstasy.,thriller
x-men: the last stand,Trzecia część ekranizacji komiksów o tytułowych mutantach. Bohaterowie stają przed wyborem – pozostać sobą czy skorzystać z wynalezionego właśnie lekarstwa cofającego mutację.&nbsp;,action
tusen ganger god natt,Reporterka wojenna staje przed trudnym życiowym dylematem: praca albo rodzina.,drama
rising sun,Dwaj detektywi prowadzą śledztwo dotyczące morderstwa prostytutki w jednej z japońskich firm. ,crime
krolik po berlinsku,Alegoryczny film przedstawiający życie dzikich królików między murami podzielonego Berlina.,documentary
the philadelphia story,Tracy szykuje się do ślubu&nbsp;z&nbsp;zamożnym przemysłowcem. Przygotowania zakłóca jednak przyjazd jej byłego męża oraz żądnych sensacji dziennikarzy.,comedy
the haunting,"Doktor antropologii z grupką współpracowników zamyka się w nawiedzonym domu, zamierzając udowodnić istnienie zjawisk paranormalnych.",horror
franklyn," Dwie historie rozgrywają się równolegle we współczesnym Londynie i w mrocznej metropolii przyszłości, w której władzę sprawują religijni fanatycy. Zamaskowany detektyw... ",drama
"girl, interrupted",Susanna poznaje Lisę w zakładzie psychiatrycznym. Od niej uczy się akceptacji siebie. ,biography
transformers: age of extinction,"Mechanik i jego córka dokonują odkrycia, które sprowadza do nich Autoboty i Decepticony. ",action
looney tunes: back in action,Bezrobotny Kaczor Daffy razem z ochroniarzem DJ Drake’m wyrusza na poszukiwania jego uprowadzonego ojca. ,family
edge of tomorrow,"Walczący z agresywną rasą obcych żołnierz zostaje zamknięty w pętli czasu i skazany na ciągłe przeżywanie tego samego dnia. On i legendarna bohaterka wojenna łączą siły, aby powstrzymać agresorów. ",action
to catch a thief,"Były złodziej próbuje udowodnić, że kolejne kradzieże klejnotów nie są jego dziełem. Prowadząc prywatne śledztwo, nawiązuje romans z atrakcyjną kobietą. ",crime
willow,Karzeł Willow wyrusza z misją mającą na celu ochronę niemowlęcia przed złą królową. ,fantasy
lords of dogtown,Przyjaciele z sąsiedztwa stają się pionierami wyczynowego skateboardingu. ,biography
red riding hood,"Interpretacja klasycznej baśni. Po latach spokoju wilkołak z Daggerhorn ponownie zaczyna siać postrach. Valerie odkrywa, że z grasującą bestią łączy ją pewna więź.",fantasy
presto," Słodki i głodny królik, należący do magika, zrobi wszystko, by zdobyć wymarzoną marchewkę. ",animation
sammys avonturen: de geheime doorgang," Czyż nie byłoby cudownie podróżować po całym świecie? Sammy jest uroczym, małym żółwiem morskim. Nie jest superbohaterem, lecz zwyczajnym żółwiem, który przeżywa... ",animation
the equalizer,"Uznany za zmarłego były żołnierz sił specjalnych wiedzie spokojne życie. Kiedy decyduje się pomóc Teri, wchodzi w konflikt z rosyjskimi gangsterami. ",thriller
awake,"Clay ma piękną narzeczoną i szczęśliwe życie, ale okazuje się, że cierpi na chorobę serca. Musi poddać się operacji, której przebieg będzie bardzo nietypowy.",thriller
demain,"Dokument przedstawiający wizję, co stanie się z Ziemią, gdy będziemy tak jak dotąd korzystać z jej zasobów. ",documentary
