title,description,genre
listy do m. 2,Po czterech latach ci sami bohaterowie borykają się z kolejnymi problemami. ,comedy
the visit,"Dokument opowiada o tym, co stałoby się, gdyby na Ziemi wylądowała nieznana i inteligentna forma życia.&nbsp;",documentary
e.t. the extra-terrestrial,Pozostawiony przypadkowo na Ziemi kosmita zaprzyjaźnia się z małym Elliottem. Niezwykły przybysz próbuje wrócić do domu. ,family
underwater,Grupa naukowców usiłuje wydostać się ze zniszczonej przez trzęsienie ziemi podwodnej stacji badawczej.,thriller
the raven,"Dr Bedlo pragnie zemsty na wrogim czarnoksiężniku, który zmienił go w kruka. Do pomocy angażuje zaprzyjaźnionego Erasmusa Cravena.",fantasy
always,"Pete ginie w katastrofie samolotu. Wkrótce powraca jako duch, by pomóc ukochanej, Dorindzie, rozpocząć nowe życie. ",fantasy
at eternitys gate,"Malarz&nbsp;Vincent van Gogh przenosi się do niewielkiego miasteczka&nbsp;Arles w Prowansji, gdzie pracuje nad własnym stylem. Nie znajduje jednak zrozumienia wśród mieszkańców.",biography
and soon the darkness,"Podczas zwiedzania Argentyny koleżanka Stephanie ginie bez śladu. Dziewczyna decyduje się odnaleźć przyjaciółkę, nim zapadnie zmrok. ",thriller
den skaldede frisr,"Gdy walcząca z rakiem Ida dowiaduje się, że mąż ją zdradza, wyjeżdża do Włoch na ślub córki. Tam poznaje cierpiącego po stracie żony wdowca. ",comedy
cesky sen,"Dokument przedstawia kampanie reklamową tytułowego supermarketu. Wszystko jednak jest ukartowane, gdyż sklep tak naprawdę nie istnieje.",documentary
earthlings," Film dokumentalny stworzony, by uświadomić przeciętnego człowieka, w jaki sposób współczesna cywilizacja wykorzystuje zwierzęta do własnych celów. Autor stawia teorię o... ",documentary
when in rome,"Podczas rzymskich wakacji niemająca szczęścia w związkach Beth zabiera kilka monet z fontanny miłości. Po powrocie do Nowego Jorku okazuje się, że o jej względy rywalizuje liczna grupa zalotników. ",comedy
lupin iii: cagliostro no shiro,"Lupin III ze swoim partnerem Jigenem rabują Zamek Cagliostro, w środku którego odnajdują uwięzioną księżniczkę.",crime
mississippi burning,Agenci FBI prowadzą śledztwo dotyczące morderstwa trzech młodych członków ruchu na rzecz ochrony praw człowieka. ,drama
deception,"Adwokat wprowadza do sex klubu swojego przyjaciela, który staje się głównym podejrzanym w sprawie zniknięcia pewnej kobiety oraz kradzieży wielu milionów dolarów.",drama
sherlock holmes: a game of shadows,Druga odsłona przygód genialnego detektywa Sherlocka Holmesa i jego przyjaciela dra Johna Watsona. Tym razem bohaterowie są na tropie profesora Jamesa Moriarty'ego.,crime
lost river,"Billy, Bones i Rat starają się przetrwać w Detroit, rządzonym przez okrutnego Bully'ego.&nbsp;",fantasy
the christmas chronicles,"Rodzeństwo przypadkowo rozbija sanie św. Mikołaja, a następnie wraz z nim wyrusza w pełną przygód podróż, by uratować Boże Narodzenie.",family
thank you for your service," Grupa żołnierzy powraca z misji w Iraku. Witani jak bohaterowie, oczekiwani przez rodziny, nie mogą odnaleźć się w cywilnej codzienności. Dręczeni przez traumy, poczucie... ",biography
drogowka,"Historia siedmiu policjantów, których poza pracą łączy przyjaźń, imprezy, samochody i interesy. Wszystko się zmienia, gdy ginie jeden z nich.",crime
nosferatu: phantom der nacht,Jonathan otrzymuje od hrabiego Draculi list z prośbą o rychły przyjazd do Transylwanii. Tymczasem jego żona ma złe przeczucia. ,horror
the killing,Grupa mężczyzn układa plan zrabowania dwóch milionów dolarów podczas wyścigów konnych. ,crime
the cincinnati kid,"Młody pokerzysta wyzywa na pojedynek mistrza, który od trzydziestu lat cieszy się tytułem najlepszego gracza w kraju. ",drama
nixon,"Prezydent USA, Richard Nixon, razem ze swoją ekipą zmaga się z następstwami włamania do kompleksu Watergate. Grozi mu utrata piastowanego stanowiska.",biography
capone,Po dziesięciu latach spędzonych w więzieniu cierpiący na demencję Al Capone stawia czoło swojej brutalnej przeszłości. ,biography
"the karate kid, part ii","Mistrz karate, Miyagi, razem ze swoim uczniem, Danielem, wyjeżdża na rodzinną Okinawę, by pożegnać się z umierającym ojcem.",family
le peuple migrateur,"Wędrówki ptaków, które przemierzają tysiące kilometrów w celu znalezienia pokarmu i założenia gniazda.",documentary
le petit prince,"Mały Książę opowiada swoją historię pilotowi, którego samolot rozbił się na Saharze.",animation
villmark 2,"Specjalnie przygotowana grupa ma za zadanie oczyszczenie starego ośrodka dla obłąkanych ze szkodliwych substancji. Okazuje się jednak, że szpital nie jest całkiem opuszczony. ",horror
big trouble in little china,Kierowca ciężarówki oraz jego przyjaciel z Chinatown zostają wplątani w walkę między siłami dobra i zła.,fantasy
captain america: civil war,"ONZ wprowadza przymusowy rejestr bohaterów, który doprowadza do konfliktu pomiędzy Kapitanem Ameryką a Iron Manem. Sytuację komplikuje zamach na króla Wakandy.",action
nad zycie,"Gwiazda siatkówki, Agata Mróz jest o krok od zdobycia mistrzostwa świata. Niestety, kilka dni przed finałem dowiaduje się, że jest chora na białaczkę. ",biography
arme riddere,"Czworo przyjaciół wygrywa zawrotną kwotę w zakładach piłkarskich. Nie mają jednak zamiaru dzielić się po równo, kolejni wspólnicy zaczynają więc znikać.",action
date and switch,Michael i Matty pragną stać się mężczyznami jeszcze przed studniówką. Jednak w oczach koleżanek nie są atrakcyjni. ,comedy
cujo,"Kiedy spokojny i przyjazny pies bernardyn zostaje ukąszony przez nietoperza, staje się bezlitosną bestią.",horror
scary movie 3,"Cindy Campbell jest dziennikarką tropiącą zjawiska nadprzyrodzone. Postanawia zbadać zagadkę tajemniczej kasety, która sprowadza śmierć na każdego, kto ją obejrzy. ",comedy
linstinct de mort,"Opowieść o życiu największego przestępcy minionego wieku - Jacquesa Mesrine'a, który dwukrotnie uciekał z więzienia. ",biography
nappily ever after,"Zmęczona czekaniem na oświadczyny Violet zrywa z długoletnim partnerem. Dokonując szokującej metamorfozy, poznaje właściciela salonu fryzjerskiego.",drama
la isla minima,"Hiszpania, rok 1980. Dwaj detektywi, Juan i Pedro, łączą siły w celu zbadania sprawy brutalnych morderstw młodych dziewczyn. ",crime
the ward,"Kristen zostaje zamknięta w szpitalu psychiatrycznym, który skrywa mroczną tajemnicę. ",horror
maria sklodowska-curie,Po tragicznej śmierci męża Maria Skłodowska-Curie poświęca się pracy. Jednak opinię publiczną bardziej interesuje jej życie prywatne.,biography
the wind,"Elizabeth podróżuje wraz ze swoim mężem na kraniec Stanów Zjednoczonych. Niewytłumaczalne wydarzenia, których staje się świadkiem, zaczynają doprowadzać ją do szaleństwa.",horror
jane austens mafia!,"Anthony, syn włoskiego gangstera, wspomina historię swojej rodziny.",comedy
miles ahead,"Podróż przez życie i muzykę Milesa Davisa, który stał się światową ikoną jazzu.",biography
big game,Samolot&nbsp;z prezydentem&nbsp;USA na pokładzie zostaje zestrzelony i spada do lasu. Trzynastoletni chłopiec pomaga głowie państwa przetrwać w dziczy.&nbsp;,action
kapringen," Statek towarowy MV Rozen zmierza do portu, gdy zostaje porwany przez somalijskich piratów na Oceanie Indyjskim. Wśród załogi statku znajduje się kucharz Mikkel oraz... ",drama
look whos talking now,"Mollie zostaje zwolniona, a James zaczyna pracę jako prywatny pilot atrakcyjnej bizneswoman. Dodatkowo ich rodzina powiększa się o dwa psy.",family
johnny mnemonic,"Społeczeństwo przyszłości cierpi na groźną chorobę. Johnny jest kurierem z wszczepionym do mózgu implantem pamięci, któremu powierzono recepturę leku.",thriller
facet potrzebny od zaraz,Młoda singielka postanawia odszukać swoich byłych partnerów i ponownie się z nimi spotkać.,comedy
kochaj i rob co chcesz,Niedoszły artysta muzyki poważnej postanawia zrobić karierę w branży disco-polo.,comedy
oldeuboi,"Uwolniony po 15 latach Dae-su ma pięć dni, by odkryć kto go uwięził i dokonać brutalnej zemsty.",thriller
kaze tachinu,"Historia Jirô Horikoshiego, który projektował japońskie myśliwce podczas II wojny światowej.",biography
bright,"Dwaj policjanci, człowiek i ork, usiłują pokonać dzielące ich różnice, aby wspólnymi siłami zapobiec niebezpieczeństwu zagrażającemu światu. ",fantasy
skandal. ewenement molesty," Historia kilku chłopaków, zafascynowanych MTV, na ursynowskim blokowisku w połowie lat 90., którzy postanowili założyć kultowy skład Mistic Molesta.",documentary
the enforcer,"Inspektor Callahan wraz z nową partnerką wpada na trop szajki przestępczej, która terroryzuje miasto. ",crime
proceder,"Historia Tomasza Chady - rapera, który ginie niespodziewanie w 2018 roku. Śmierć muzyka szokuje wszystkich wokół. ",biography
rock star,"Chris, ślepo naśladujący muzycznego idola, otrzymuje propozycję zastąpienia go w zespole. Mężczyzna wkrótce przekonuje się, że życie gwiazdy rocka odbiega od jego wyobrażeń.",drama
the bag man,"Po zabiciu kilku osób kryminalista zatrzymuje się w obskurnym motelu i oczekuje na przybycie szefa, nosząc przy sobie tajemniczą torbę.",crime
son of the mask,"Pies rysownika znajduje maskę, która przemienia noszącego w szalonego superbohatera. Przedmiotu poszukuje Loki. ",fantasy
house of usher,"Philip Wintrop przybywa do posiadłości Usherów, aby odwiedzić narzeczoną. Podczas pobytu poznaje historię rodu naznaczonego wielopokoleniową klątwą.",horror
my father the hero,Rozwiedziony Francuz zabiera córkę na wakacje. Konfabulacje beztroskiej nastolatki coraz bardziej zaczynają komplikować wspólny wypoczynek.,comedy
switch,"Młoda projektantka mody wyjeżdża do Paryża, by na czas wakacji zamienić się domami z poznaną przez internet kobietą. Następnego dnia policja znajduje u niej zwłoki mężczyzny i aresztuje ją za morderstwo. ",thriller
grave encounters 2,"Fabuła skupia się na grupie nastolatków, którzy oglądali ""Grave Encounters"" i postanawiają sprawdzić, czy wydarzenia z filmu mogą być prawdziwe. ",horror
coldwater,"Doris, nie radząc sobie ze sprawiającym problemy synem, wysyła go na obóz resocjalizacyjny, gdzie rządzi surowy Reichert. ",thriller
problem child,"Bezdzietne małżeństwo adoptuje chłopca, który jest wyjątkowo nieznośnym rozrabiaką. ",family
father of the bride,"Życie Georga zostaje zdezorganizowane, kiedy dowiaduje się o rychłym ślubie córki, która ukończyła studia w Europie. ",family
bishojo senshi sailor moon r: the movie,"Fiore, dawny przyjaciel Mamoru powraca na Ziemię wraz z tajemniczym kwiatem pasożytem, który może zniszczyć całą planetę.",fantasy
school for scoundrels,Życiowy nieudacznik zapisuje się do szkoły dla oferm. ,comedy
the miseducation of cameron post,"Cameron zostaje przyłapana w intymnej sytuacji. Ciotka zawozi ją do Bożej Obietnicy, gdzie nastolatka ma uzdrowić się z homoseksualizmu.",drama
bad boy,"Właściciel klubu piłkarskiego nie cofa się przed niczym, by&nbsp;zbudować drużynę mistrzów. Na szokujące skutki jego działań nie trzeba długo czekać.",thriller
bird on a wire,"Rick jest objęty programem ochrony świadków. Niespodziewanie spotyka swoją byłą dziewczynę, która myślała, że nie żyje. ",comedy
roman polanski: wanted and desired,"Dokument opowiada o życiu i twórczości Romana Polańskiego, poruszając głównie temat procesu sądowego, w którym reżyser był oskarżony o wykorzystanie seksualne Samanthy Gailey.",documentary
blade runner 2049,"Policjant odkrywa spisek, który może zniszczyć ludzkość.",thriller
blow,"Skromny syn robotnika staje się narkotykowym baronem. Pieniądze, władza, kobiety cieszą go jednak do czasu. ",biography
flee,"Prawdziwa historia Amina, który u progu małżeństwa jest zmuszony ujawnić swoją przeszłość. ",animation
the entitled,"Młody, spłukany oraz bezrobotny chłopak postanawia porwać trzech bogatych dzieciaków z uczelni i wyłudzić pieniądze od ich ojców.",thriller
all eyez on me,"Nieopowiedziana jak dotąd prawdziwa historia jednego z najbardziej rozpoznawanych raperów, Tupaca Shakura, który stał się głosem Afroamerykanów, symbolem, ikoną.",biography
nope,Mieszkańcy wąwozu w środkowej Kalifornii stają się świadkami tajemniczego i mrożącego krew w żyłach zjawiska.,horror
speed racer,"Kierowca wyścigowy odkrywa, że wyniki zawodów są ustawiane przez motoryzacyjną korporację.&nbsp;",family
happy feet two,"Taneczna pasja Mambo zostaje zaakceptowana przez rozśpiewane stado. Teraz chciałby zarazić nią swego syna Erica, który nie okazuje w tej kwestii entuzjazmu, gdyż marzy o lataniu.",animation
paris is burning,Pełna brokatu i kiczu podróż wgłąb świata queerowych klubów nocnych lat 80-tych,documentary
the forger,"Fałszerz, aby zostać zwolnionym z więzienia, decyduje się na skok życia: podrobienie obrazu Moneta i kradzież oryginału. W przekręcie pomaga mu ojciec oraz syn.",crime
shrooms,Podczas kempingu grupa nastolatków znajduje grzybki halucynogenne. Po ich zażyciu przyjaciół nawiedzają przerażające wizje.,horror
la ragazza nella nebbia,"Agent specjalny Vogel zostaje wysłany do górskiego miasteczka, aby rozwiązać sprawę zaginięcia szesnastoletniej dziewczyny.",crime
mr. beans holiday,Jaś Fasola wygrywa wycieczkę i wyrusza w pełną przygód podróż do Cannes.,family
the founder,Ray Kroc wchodzi w spółkę z braćmi McDonald. Wkrótce otwierają restauracje oferujące dania podawane klientom w niecałą minutę.,biography
saphirblau,"Gwendolyna Shepherd i Gideon de Villiers wspólnie wypełniają misję dla zakonu, do którego przynależą ich rodziny, lecz Gwen zaczyna mieć wątpliwości, komu powinna zaufać.",fantasy
footloose,"Wychowany w Chicago Ren przeprowadza się do małego miasteczka, gdzie panuje zakaz tańczenia i słuchania rockowej muzyki. Chłopak buntuje rówieśników przeciwko lokalnej władzy.&nbsp;",drama
yip man 2,Legendarny mistrz kung-fu pragnie otworzyć szkołę chińskich sztuk walki.,biography
47 ronin,Grupa samurajów występuje przeciw okrutnemu wysłannikowi szoguna. Wojownicy za wszelką cenę chcą pomścić śmierć swojego mistrza. ,fantasy
triple frontier,"Byli żołnierze sił specjalnych, którzy ledwo wiążą koniec z końcem, postanawiają ukraść 75 milionów dolarów południowoamerykańskiemu baronowi narkotykowemu.",crime
i confess,Kościelny dozorca spowiada się z popełnionego zabójstwa. Wskutek zbiegu okoliczności duchowny zostaje głównym podejrzanym zbrodni. ,thriller
elle,Michèle jest bezwzględną szefową firmy zajmującej się grami wideo. Pewnego dnia we własnym domu zostaje zaatakowana przez nieznanego napastnika.,thriller
jurek,"Dokument przedstawia sylwetkę Jerzego Kukuczki, jednego z najwybitniejszych himalaistów XX wieku. ",documentary
the spirit," Pewnej księżycowej nocy w Central City, policjant Denny Colt (Gabriel Macht), rusza na kolejną misję. Trop wiedzie go na błotniste nabrzeże, wprost do starego zatopionego... ",fantasy
